67	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970YUG	0.062198068	2.01E-04	0.267512077	0.010668277	0.005032206	0.038848631	0.194243156	0.034822866	0.155595813	2.01E-04	2.01E-04	0.132246377	0.029186795	2.01E-04	0.001006441	0.001811594	2.01E-04	0.064613527	0.001006441	2.01E-04
68	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970ZAF	0.061613774	0.108879136	0.085246455	0.110229575	0.01839973	1.69E-04	0.014348413	1.69E-04	0.1041526	0.002194463	1.69E-04	0.195982444	1.69E-04	1.69E-04	1.69E-04	0.150742741	0.002194463	0.144665766	1.69E-04	1.69E-04
69	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970ZMB	0.101143973	0.17703683	0.041992188	0.00125558	1.40E-04	6.98E-04	0.034179688	1.40E-04	0.209960938	1.40E-04	0.00125558	0.141322545	0.02469308	0.007952009	0.00125558	0.030831473	0.025809152	0.148577009	0.051478795	1.40E-04
70	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971AFG	0.100029904	1.50E-04	0.133522727	0.018092105	1.50E-04	0.007924641	1.50E-04	1.50E-04	0.325508373	1.50E-04	1.50E-04	0.092254785	0.093450957	0.004934211	1.50E-04	0.03902512	0.105412679	0.043809809	0.033642344	0.001345694
71	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971ALB	0.534656988	3.56E-04	0.068673498	0.003202391	0.010034159	7.12E-05	0.15264731	0.014019357	0.055579277	7.12E-05	7.12E-05	0.140691716	0.003202391	7.12E-05	3.56E-04	0.004056362	0.010318816	6.40E-04	7.12E-05	0.001209792
72	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971ARG	0.003977821	0.00156702	0.30966731	1.21E-04	0.004459981	0.00253134	0.00108486	0.00108486	0.257594021	1.21E-04	0.096070395	0.193948891	0.006870781	1.21E-04	0.00156702	0.101856316	1.21E-04	0.012656702	0.004459981	1.21E-04
73	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971AUS	0.023035714	1.79E-04	0.10875	0.002321429	0.020892857	0.007321429	1.79E-04	0.002321429	0.238035714	1.79E-04	1.79E-04	0.150178571	0.145892857	1.79E-04	8.93E-04	0.070178571	1.79E-04	0.078035714	0.005178571	0.145892857
74	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971AUT	1.69E-04	0.002201897	0.027269648	1.69E-04	1.69E-04	0.08350271	0.18648374	1.69E-04	0.301659892	0.030657182	1.69E-04	0.058434959	0.017784553	1.69E-04	0.002201897	0.25152439	0.00152439	0.035399729	1.69E-04	1.69E-04
75	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971BDI	0.037107043	0.115499403	0.214186232	0.010047752	0.017608436	9.95E-05	0.052626343	9.95E-05	0.199462793	9.95E-05	9.95E-05	0.231695185	0.006864306	0.026760844	9.95E-05	0.009649821	9.95E-05	0.001293275	0.076104258	4.97E-04
76	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1971BEL	0.004420732	0.011128049	0.150762195	0.001371951	1.52E-04	0.014176829	0.056859756	7.62E-04	0.201981707	1.52E-04	1.52E-04	0.193445122	0.030030488	0.024542683	7.62E-04	0.242835366	0.036128049	0.030030488	1.52E-04	1.52E-04
